base,params,exp,teacher,n_examples,repeat,max_tokens,step,benchmark,mean,std,n_seeds,wandb_run,created,state
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,256,3,32768,79,AIME24,0.0133,0.0172,10,ybng5sli,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,256,3,32768,79,AIME24,0.0133,0.0172,10,m8owfzow,2026-04-14,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,256,3,32768,79,AIME25,0.0,0.0,10,nlgmfjyr,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,256,3,32768,79,AIME25,0.0,0.0,10,8zhgeuhd,2026-04-14,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,256,3,32768,79,AMC23,0.12,0.035,10,cnfe7fww,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,256,3,32768,79,AMC23,0.12,0.035,10,7zwihb23,2026-04-14,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,256,3,32768,79,HMMT,0.0,0.0,10,dqehtxde,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,256,3,32768,79,HMMT,0.0,0.0,10,ktu6v45x,2026-04-14,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,256,3,32768,79,MATH500,0.27,0.0087,3,bkqujx91,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,256,3,32768,79,MATH500,0.27,0.0087,3,bdhq4jkx,2026-04-14,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,512,1,32768,159,AIME24,0.0133,0.0172,10,k1ta1lcf,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,512,1,32768,159,AIME24,0.0133,0.0172,10,qi17ij4e,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,512,1,32768,159,AIME25,0.0067,0.0141,10,8zvq18x6,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,512,1,32768,159,AIME25,0.0067,0.0141,10,tcwc8ffg,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,512,1,32768,159,AMC23,0.085,0.0175,10,1rk500us,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,512,1,32768,159,AMC23,0.085,0.0175,10,ruexagds,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,512,1,32768,159,HMMT,0.0,0.0,10,jywzfwj6,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,512,1,32768,159,HMMT,0.0,0.0,10,ap2ehzfd,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,512,1,32768,159,MATH500,0.2207,0.0046,3,1ai8xvm6,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,512,1,32768,159,MATH500,0.2207,0.0046,3,tpw4ke3e,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,512,2,32768,159,AIME24,0.0067,0.0141,10,mt2h571s,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,512,2,32768,159,AIME24,0.0067,0.0141,10,1esaqskc,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,512,2,32768,159,AIME25,0.0067,0.0211,10,bjhfljpc,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,512,2,32768,159,AIME25,0.0067,0.0211,10,fhbsyl8g,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,512,2,32768,159,AMC23,0.165,0.0394,10,0o4mbota,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,512,2,32768,159,AMC23,0.165,0.0394,10,0pvsaes4,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,512,2,32768,159,HMMT,0.0033,0.0105,10,q0nkzky6,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,512,2,32768,159,HMMT,0.0033,0.0105,10,d8vj7h33,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,512,2,32768,159,MATH500,0.3293,0.0031,3,jxtiemfs,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,512,2,32768,159,MATH500,0.3293,0.0031,3,lqop0yse,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,512,3,32768,159,AIME24,0.0067,0.0141,10,nr8iquj3,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,512,3,32768,159,AIME24,0.0067,0.0141,10,ie1iuz2h,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,512,3,32768,159,AIME25,0.0067,0.0141,10,8rspq44n,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,512,3,32768,159,AIME25,0.0067,0.0141,10,3peagm1w,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,512,3,32768,159,AMC23,0.14,0.0412,10,xwfy9324,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,512,3,32768,159,AMC23,0.14,0.0412,10,1zdqs93e,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,512,3,32768,159,HMMT,0.0,0.0,10,99wmf5g9,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,512,3,32768,159,HMMT,0.0,0.0,10,nbypfdm7,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,512,3,32768,159,MATH500,0.2887,0.0147,3,vkrl31wg,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,512,3,32768,159,MATH500,0.2887,0.0147,3,myn3vqsp,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,1024,1,32768,159,AIME24,0.0033,0.0105,10,s1xvlnli,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,1024,1,32768,159,AIME24,0.0033,0.0105,10,moflipy4,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,1024,1,32768,159,AIME25,0.0,0.0,10,neqbf2b5,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,1024,1,32768,159,AIME25,0.0,0.0,10,lc9baoca,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,1024,1,32768,159,AMC23,0.1175,0.0237,10,bhbca3vb,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,1024,1,32768,159,AMC23,0.1175,0.0237,10,mahihcho,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,1024,1,32768,159,HMMT,0.0,0.0,10,mpizjez3,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,1024,1,32768,159,HMMT,0.0,0.0,10,n1rnwzmu,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,1024,1,32768,159,MATH500,0.2613,0.0023,3,2277ufvl,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,1024,1,32768,159,MATH500,0.2613,0.0023,3,rjvk0ifw,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,1024,2,32768,159,AIME24,0.0233,0.0225,10,1hsqabmy,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,1024,2,32768,159,AIME24,0.0233,0.0225,10,vwbykhdy,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,1024,2,32768,159,AIME25,0.0,0.0,10,durzlsjw,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,1024,2,32768,159,AIME25,0.0,0.0,10,wnm3d3m6,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,1024,2,32768,159,AMC23,0.1875,0.0517,10,glfgoeov,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,1024,2,32768,159,AMC23,0.1875,0.0517,10,iyo8lcp9,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,1024,2,32768,159,HMMT,0.0,0.0,10,nok53etq,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,1024,2,32768,159,HMMT,0.0,0.0,10,mu9onjj7,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,1024,2,32768,159,MATH500,0.3527,0.0214,3,su4w3sh3,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,1024,2,32768,159,MATH500,0.3527,0.0214,3,bvo77x7c,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,1024,3,32768,159,AIME24,0.0267,0.0263,10,d236y0pl,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,1024,3,32768,159,AIME24,0.0267,0.0263,10,59m5gaer,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,1024,3,32768,159,AIME25,0.0033,0.0105,10,yuzmm2k2,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,1024,3,32768,159,AIME25,0.0033,0.0105,10,19fmunyp,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,1024,3,32768,159,AMC23,0.1225,0.0275,10,r0djp01s,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,1024,3,32768,159,AMC23,0.1225,0.0275,10,ep285t1x,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,1024,3,32768,159,HMMT,0.0033,0.0105,10,xkjp9b1x,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,1024,3,32768,159,HMMT,0.0033,0.0105,10,292jcar3,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,1024,3,32768,159,MATH500,0.336,0.0144,3,a4hleqhq,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,1024,3,32768,159,MATH500,0.336,0.0144,3,m5na3xbd,2026-04-14,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,50000,1,32768,1954,AIME24,0.1133,0.045,10,cp2a53ae,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,50000,1,32768,1954,AIME24,0.1133,0.045,10,kj8wq4wi,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,50000,1,32768,1954,AIME25,0.1267,0.041,10,etzzmfg8,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,50000,1,32768,1954,AIME25,0.1267,0.041,10,k2mbc4ys,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,50000,1,32768,1954,AMC23,0.435,0.0489,10,ulo6gm8z,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,50000,1,32768,1954,AMC23,0.435,0.0489,10,lneuz3hh,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,50000,1,32768,1954,HMMT,0.0667,0.0351,10,fixsaf4a,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,50000,1,32768,1954,HMMT,0.0667,0.0351,10,8n72f6sa,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,50000,1,32768,1954,MATH500,0.6407,0.0212,3,brngdn2b,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,50000,1,32768,1954,MATH500,0.6407,0.0212,3,7mksay16,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,50000,2,32768,1954,AIME24,0.27,0.1048,10,o8t9njek,2026-04-24,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,50000,2,32768,1954,AIME25,0.1867,0.0422,10,b4bal3jq,2026-04-24,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,50000,2,32768,1954,AMC23,0.63,0.0405,10,l7dawe0q,2026-04-24,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,50000,2,32768,1954,HMMT,0.15,0.0283,10,cssqkfw4,2026-04-24,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,50000,2,32768,1954,MATH500,0.7627,0.0172,3,bbg89dne,2026-04-24,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,50000,3,32768,1954,AIME24,0.31,0.0274,10,o6enjxc5,2026-04-26,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,50000,3,32768,1954,AIME25,0.2433,0.0649,10,0t3xh1py,2026-04-26,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,50000,3,32768,1954,AMC23,0.7125,0.0429,10,ita8uebj,2026-04-26,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,50000,3,32768,1954,HMMT,0.1667,0.0351,10,bn8y00vm,2026-04-26,finished
marin-8b-base,8030000000.0,exp3956w,qwen3-32b,50000,3,32768,1954,MATH500,0.784,0.0125,3,estrisnm,2026-04-26,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,256,1,32768,79,AIME24,0.0,0.0,10,zy8oeomh,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,256,1,32768,79,AIME24,0.0,0.0,10,342kj0wq,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,256,1,32768,79,AIME25,0.0,0.0,10,pias90tr,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,256,1,32768,79,AIME25,0.0,0.0,10,2bm9kndt,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,256,1,32768,79,AMC23,0.0275,0.0362,10,yax075lh,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,256,1,32768,79,AMC23,0.0275,0.0362,10,74r61cvy,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,256,1,32768,79,HMMT,0.0,0.0,10,jjp4ezd9,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,256,1,32768,79,HMMT,0.0,0.0,10,uk5oy4af,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,256,1,32768,79,MATH500,0.1353,0.0185,3,xsy5mzn1,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,256,1,32768,79,MATH500,0.1353,0.0185,3,iilb5pxi,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,256,2,32768,79,AIME24,0.0033,0.0105,10,0oozvxt1,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,256,2,32768,79,AIME24,0.0033,0.0105,10,sgw5plr9,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,256,2,32768,79,AIME25,0.0,0.0,10,tyl4u80q,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,256,2,32768,79,AIME25,0.0,0.0,10,jpnowmyr,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,256,2,32768,79,AMC23,0.0575,0.0265,10,f9x7w0ie,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,256,2,32768,79,AMC23,0.0575,0.0265,10,vrcamty1,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,256,2,32768,79,HMMT,0.0,0.0,10,es0ki2l6,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,256,2,32768,79,HMMT,0.0,0.0,10,lcist91r,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,256,2,32768,79,MATH500,0.1733,0.0127,3,tu3q0sh8,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,256,2,32768,79,MATH500,0.1733,0.0127,3,r6uqasj7,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,256,3,32768,79,AIME24,0.0,0.0,10,grkvtdbt,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,256,3,32768,79,AIME24,0.0,0.0,10,v5bh9hsn,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,256,3,32768,79,AIME25,0.0,0.0,10,qlxq4g7l,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,256,3,32768,79,AIME25,0.0,0.0,10,nopq20r2,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,256,3,32768,79,AMC23,0.0575,0.0355,10,h5btx2a9,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,256,3,32768,79,AMC23,0.0575,0.0355,10,xo94zdy0,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,256,3,32768,79,HMMT,0.0,0.0,10,n0v2px79,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,256,3,32768,79,HMMT,0.0,0.0,10,zem5yhau,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,256,3,32768,79,MATH500,0.1927,0.013,3,nzyv9kyk,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,256,3,32768,79,MATH500,0.1927,0.013,3,nac0qi21,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,512,1,32768,159,AIME24,0.0,0.0,10,eil5klzs,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,512,1,32768,159,AIME24,0.0,0.0,10,am98anaz,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,512,1,32768,159,AIME25,0.0,0.0,10,630cxu27,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,512,1,32768,159,AIME25,0.0,0.0,10,7le3hd4b,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,512,1,32768,159,AMC23,0.065,0.0293,10,lcyt4vg2,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,512,1,32768,159,AMC23,0.065,0.0293,10,f6vta3tl,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,512,1,32768,159,HMMT,0.0,0.0,10,0d0fiols,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,512,1,32768,159,HMMT,0.0,0.0,10,ra07uh4d,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,512,1,32768,159,MATH500,0.1793,0.0168,3,yu26db61,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,512,1,32768,159,MATH500,0.1793,0.0168,3,ysig1apx,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,512,2,32768,159,AIME24,0.0,0.0,10,xy6hs91j,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,512,2,32768,159,AIME24,0.0,0.0,10,ygr4torw,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,512,2,32768,159,AIME25,0.0,0.0,10,o8261u1v,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,512,2,32768,159,AIME25,0.0,0.0,10,oto1yx8k,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,512,2,32768,159,AMC23,0.09,0.0337,10,jpda3yd7,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,512,2,32768,159,AMC23,0.09,0.0337,10,nhtkscu3,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,512,2,32768,159,HMMT,0.0,0.0,10,s1mqaoe3,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,512,2,32768,159,HMMT,0.0,0.0,10,zazc76dk,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,512,2,32768,159,MATH500,0.202,0.0072,3,3dhgr1jd,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,512,2,32768,159,MATH500,0.202,0.0072,3,7ael7sds,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,512,3,32768,159,AIME24,0.0,0.0,10,cqkvogz3,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,512,3,32768,159,AIME24,0.0,0.0,10,w7n5xy60,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,512,3,32768,159,AIME25,0.0,0.0,10,7aglf1c6,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,512,3,32768,159,AIME25,0.0,0.0,10,8a1mmew2,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,512,3,32768,159,AMC23,0.065,0.0376,10,3nylxtso,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,512,3,32768,159,AMC23,0.065,0.0376,10,ez5fsnmx,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,512,3,32768,159,HMMT,0.0,0.0,10,rrci86wp,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,512,3,32768,159,HMMT,0.0,0.0,10,6nt0bhz8,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,512,3,32768,159,MATH500,0.1767,0.014,3,hmcvgsoy,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,512,3,32768,159,MATH500,0.1767,0.014,3,pbvolrld,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,1024,1,32768,159,AIME24,0.0033,0.0105,10,3av5d60j,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,1024,1,32768,159,AIME24,0.0033,0.0105,10,1bqogkve,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,1024,1,32768,159,AIME25,0.0,0.0,10,igkrn7nb,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,1024,1,32768,159,AIME25,0.0,0.0,10,76nsm2e2,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,1024,1,32768,159,AMC23,0.125,0.0204,10,ks6rmkx9,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,1024,1,32768,159,AMC23,0.125,0.0204,10,pcflcd3j,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,1024,1,32768,159,HMMT,0.0033,0.0105,10,d0e2ljed,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,1024,1,32768,159,HMMT,0.0033,0.0105,10,q1knjb9u,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,1024,1,32768,159,MATH500,0.2427,0.0286,3,o5p8eylg,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,1024,1,32768,159,MATH500,0.2427,0.0286,3,4ciqvrj3,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,1024,2,32768,159,AIME24,0.01,0.0161,10,sio8d51f,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,1024,2,32768,159,AIME24,0.01,0.0161,10,0yd4acbu,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,1024,2,32768,159,AIME25,0.0033,0.0105,10,prb8qpcw,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,1024,2,32768,159,AIME25,0.0033,0.0105,10,uum7vepi,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,1024,2,32768,159,AMC23,0.115,0.0357,10,z7x9qd9l,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,1024,2,32768,159,AMC23,0.115,0.0357,10,e1dbdkns,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,1024,2,32768,159,HMMT,0.0,0.0,10,4xxfykqw,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,1024,2,32768,159,HMMT,0.0,0.0,10,kibh6uxu,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,1024,2,32768,159,MATH500,0.2673,0.0129,3,or1bmmaz,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,1024,2,32768,159,MATH500,0.2673,0.0129,3,rmmjv6bt,2026-04-13,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,1024,3,32768,159,AIME24,0.0,0.0,10,30psciig,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,1024,3,32768,159,AIME24,0.0,0.0,10,g6kglsra,2026-04-14,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,1024,3,32768,159,AIME25,0.0,0.0,10,dvlh4oxt,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,1024,3,32768,159,AIME25,0.0,0.0,10,5x8khgj9,2026-04-14,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,1024,3,32768,159,AMC23,0.135,0.0376,10,5wbewata,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,1024,3,32768,159,AMC23,0.135,0.0376,10,ieqm16qg,2026-04-14,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,1024,3,32768,159,HMMT,0.0,0.0,10,4ck2w4b4,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,1024,3,32768,159,HMMT,0.0,0.0,10,23n882jl,2026-04-14,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,1024,3,32768,159,MATH500,0.26,0.01,3,ue8k0sxn,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,1024,3,32768,159,MATH500,0.26,0.01,3,q20ramnz,2026-04-14,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,50000,1,32768,1954,AIME24,0.0933,0.0378,10,wlho564b,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,50000,1,32768,1954,AIME24,0.0933,0.0378,10,0bmjswlk,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,50000,1,32768,1954,AIME25,0.11,0.0446,10,2cfm22mg,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,50000,1,32768,1954,AIME25,0.11,0.0446,10,tk6ntgno,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,50000,1,32768,1954,AMC23,0.3825,0.0392,10,uo32ewko,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,50000,1,32768,1954,AMC23,0.3825,0.0392,10,bvdb7kzn,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,50000,1,32768,1954,HMMT,0.0567,0.0225,10,mvzmow3s,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,50000,1,32768,1954,HMMT,0.0567,0.0225,10,4phvh7fr,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,50000,1,32768,1954,MATH500,0.564,0.0131,3,8hwostqi,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,50000,1,32768,1954,MATH500,0.564,0.0131,3,a9mykfh1,2026-04-22,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,50000,2,32768,1954,AIME24,0.2,0.0471,10,9kauug6g,2026-04-24,finished
marin-8b-base,8030000000.0,exp3956v,qwen3-4b,50000,2,32768,1954,AIME25,0.2167,0.0451,10,lj396k7x,2026-04-24,finished
