_step,train/loss,eval/paloma/c4_en-llama3/loss,eval_dropless/paloma/c4_en-llama3/loss,eval/macro_loss,eval_dropless/macro_loss,_segment
37346,1.2641000747680664,,,,,hero-12d8b6f0-dee637
37424,1.2669286727905273,,,,,hero-12d8b6f0-dee637
37486,1.2697635889053345,,,,,hero-12d8b6f0-dee637
37542,1.254764437675476,,,,,hero-12d8b6f0-dee637
37576,1.2503583431243896,,,,,hero-12d8b6f0-dee637
37610,1.2614703178405762,,,,,hero-12d8b6f0-dee637
37617,1.2706961631774902,,,,,hero-12d8b6f0-dee637
37666,1.2651845216751099,,,,,hero-12d8b6f0-dee637
37677,1.2713361978530884,,,,,hero-12d8b6f0-dee637
37730,1.2659471035003662,,,,,hero-12d8b6f0-dee637
37753,1.2613478899002075,,,,,hero-12d8b6f0-dee637
37769,1.2745879888534546,,,,,hero-12d8b6f0-dee637
37888,1.2548856735229492,,,,,hero-12d8b6f0-dee637
37991,1.2599749565124512,,,,,hero-12d8b6f0-dee637
38021,1.2542070150375366,,,,,hero-12d8b6f0-dee637
38040,1.26252281665802,,,,,hero-12d8b6f0-dee637
38128,1.2588050365447998,,,,,hero-12d8b6f0-dee637
38149,1.2572416067123413,,,,,hero-12d8b6f0-dee637
38164,1.2562657594680786,,,,,hero-12d8b6f0-dee637
38241,1.2688251733779907,,,,,hero-12d8b6f0-dee637
38272,1.2601467370986938,,,,,hero-12d8b6f0-dee637
38307,1.261452555656433,,,,,hero-12d8b6f0-dee637
38382,1.264175534248352,,,,,hero-12d8b6f0-dee637
38431,1.273725986480713,,,,,hero-12d8b6f0-dee637
38442,1.2648814916610718,,,,,hero-12d8b6f0-dee637
38448,1.2634042501449585,,,,,hero-12d8b6f0-dee637
38477,1.2438386678695679,,,,,hero-12d8b6f0-dee637
38548,1.2573798894882202,,,,,hero-12d8b6f0-dee637
38575,1.2516151666641235,,,,,hero-12d8b6f0-dee637
38604,1.2557005882263184,,,,,hero-12d8b6f0-dee637
38605,1.252269983291626,,,,,hero-12d8b6f0-dee637
38612,1.2534135580062866,,,,,hero-12d8b6f0-dee637
38688,1.2677114009857178,,,,,hero-12d8b6f0-dee637
38751,1.2627842426300049,,,,,hero-12d8b6f0-dee637
38769,1.2708381414413452,,,,,hero-12d8b6f0-dee637
38777,1.2693341970443726,,,,,hero-12d8b6f0-dee637
38830,1.2560005187988281,,,,,hero-12d8b6f0-dee637
38864,1.2575657367706299,,,,,hero-12d8b6f0-dee637
38872,1.2543772459030151,,,,,hero-12d8b6f0-dee637
38952,1.2682064771652222,,,,,hero-12d8b6f0-dee637
38999,,2.4697093963623047,2.34128999710083,2.306220293045044,2.0969977378845215,hero-12d8b6f0-dee637
39071,1.2751951217651367,,,,,hero-12d8b6f0-dee637
39077,1.260072946548462,,,,,hero-12d8b6f0-dee637
39108,1.2507739067077637,,,,,hero-12d8b6f0-dee637
39149,1.2561581134796143,,,,,hero-12d8b6f0-dee637
39150,1.2536640167236328,,,,,hero-12d8b6f0-dee637
39152,1.246739149093628,,,,,hero-12d8b6f0-dee637
39165,1.2497320175170898,,,,,hero-12d8b6f0-dee637
39228,1.2632834911346436,,,,,hero-12d8b6f0-dee637
39298,1.2452830076217651,,,,,hero-12d8b6f0-dee637
39315,1.2519302368164062,,,,,hero-12d8b6f0-dee637
39329,1.264160394668579,,,,,hero-12d8b6f0-dee637
39333,1.258756399154663,,,,,hero-12d8b6f0-dee637
39355,1.2643074989318848,,,,,hero-12d8b6f0-dee637
39368,1.266920566558838,,,,,hero-12d8b6f0-dee637
39426,1.2582221031188965,,,,,hero-12d8b6f0-dee637
39453,1.2582688331604004,,,,,hero-12d8b6f0-dee637
39558,1.2603116035461426,,,,,hero-12d8b6f0-dee637
39580,1.250832200050354,,,,,hero-12d8b6f0-dee637
39601,1.2621400356292725,,,,,hero-12d8b6f0-dee637
39656,1.2411556243896484,,,,,hero-12d8b6f0-dee637
39664,1.2496697902679443,,,,,hero-12d8b6f0-dee637
39776,1.2524350881576538,,,,,hero-12d8b6f0-dee637
39796,1.2626720666885376,,,,,hero-12d8b6f0-dee637
39817,1.2571393251419067,,,,,hero-12d8b6f0-dee637
39822,1.2563613653182983,,,,,hero-12d8b6f0-dee637
39941,1.2651338577270508,,,,,hero-12d8b6f0-dee637
40014,1.272674322128296,,,,,hero-12d8b6f0-dee637
40070,1.2454907894134521,,,,,hero-12d8b6f0-dee637
40309,1.251761555671692,,,,,hero-12d8b6f0-dee637
40325,1.2572319507598877,,,,,hero-12d8b6f0-dee637
40346,1.2615361213684082,,,,,hero-12d8b6f0-dee637
40373,1.251418113708496,,,,,hero-12d8b6f0-dee637
40394,1.2674976587295532,,,,,hero-12d8b6f0-dee637
40429,1.2461298704147339,,,,,hero-12d8b6f0-dee637
40438,1.2502137422561646,,,,,hero-12d8b6f0-dee637
40447,1.2562357187271118,,,,,hero-12d8b6f0-dee637
40472,1.2447584867477417,,,,,hero-12d8b6f0-dee637
40482,1.2571402788162231,,,,,hero-12d8b6f0-dee637
40522,1.2511723041534424,,,,,hero-12d8b6f0-dee637
40562,1.2687054872512817,,,,,hero-12d8b6f0-dee637
40580,1.2667769193649292,,,,,hero-12d8b6f0-dee637
40583,1.2545559406280518,,,,,hero-12d8b6f0-dee637
40605,1.2460628747940063,,,,,hero-12d8b6f0-dee637
40673,1.256088376045227,,,,,hero-12d8b6f0-dee637
40706,1.2513734102249146,,,,,hero-12d8b6f0-dee637
40710,1.255029559135437,,,,,hero-12d8b6f0-dee637
40726,1.2665011882781982,,,,,hero-12d8b6f0-dee637
40740,1.2603017091751099,,,,,hero-12d8b6f0-dee637
40778,1.2514652013778687,,,,,hero-12d8b6f0-dee637
40793,1.2510093450546265,,,,,hero-12d8b6f0-dee637
40864,1.250354290008545,,,,,hero-12d8b6f0-dee637
40888,1.2657208442687988,,,,,hero-12d8b6f0-dee637
40983,1.259236454963684,,,,,hero-12d8b6f0-dee637
41039,1.2589118480682373,,,,,hero-12d8b6f0-dee637
41119,1.2611063718795776,,,,,hero-12d8b6f0-dee637
41140,1.2684017419815063,,,,,hero-12d8b6f0-dee637
41289,1.2475405931472778,,,,,hero-12d8b6f0-dee637
41314,1.2522073984146118,,,,,hero-12d8b6f0-dee637
41334,1.2611098289489746,,,,,hero-12d8b6f0-dee637
41341,1.256636619567871,,,,,hero-12d8b6f0-dee637
41344,1.2599762678146362,,,,,hero-12d8b6f0-dee637
41355,1.2603663206100464,,,,,hero-12d8b6f0-dee637
41370,1.265788197517395,,,,,hero-12d8b6f0-dee637
41457,1.2601397037506104,,,,,hero-12d8b6f0-dee637
41465,1.2701802253723145,,,,,hero-12d8b6f0-dee637
41547,1.2542508840560913,,,,,hero-12d8b6f0-dee637
41612,1.2541983127593994,,,,,hero-12d8b6f0-dee637
41614,1.2516897916793823,,,,,hero-12d8b6f0-dee637
41746,1.2564380168914795,,,,,hero-12d8b6f0-dee637
41791,1.2666833400726318,,,,,hero-12d8b6f0-dee637
41814,1.2647148370742798,,,,,hero-12d8b6f0-dee637
41838,1.2508352994918823,,,,,hero-12d8b6f0-dee637
41866,1.2525261640548706,,,,,hero-12d8b6f0-dee637
41999,,2.4654507637023926,2.3342368602752686,2.302889347076416,2.093844175338745,hero-12d8b6f0-dee637
42027,1.2483807802200317,,,,,hero-12d8b6f0-dee637
42056,1.2522413730621338,,,,,hero-12d8b6f0-dee637
42065,1.2594877481460571,,,,,hero-12d8b6f0-dee637
42097,1.253790259361267,,,,,hero-12d8b6f0-dee637
42149,1.2593533992767334,,,,,hero-12d8b6f0-dee637
42158,1.2532455921173096,,,,,hero-12d8b6f0-dee637
42168,1.2607976198196411,,,,,hero-12d8b6f0-dee637
42188,1.2606011629104614,,,,,hero-12d8b6f0-dee637
42220,1.2522512674331665,,,,,hero-12d8b6f0-dee637
42256,1.2485244274139404,,,,,hero-12d8b6f0-dee637
42302,1.2542197704315186,,,,,hero-12d8b6f0-dee637
42345,1.2471154928207397,,,,,hero-12d8b6f0-dee637
42378,1.2674816846847534,,,,,hero-12d8b6f0-dee637
42478,1.2494655847549438,,,,,hero-12d8b6f0-dee637
42501,1.2677539587020874,,,,,hero-12d8b6f0-dee637
42555,1.2579693794250488,,,,,hero-12d8b6f0-dee637
42564,1.2646195888519287,,,,,hero-12d8b6f0-dee637
42668,1.2576041221618652,,,,,hero-12d8b6f0-dee637
42754,1.262864351272583,,,,,hero-12d8b6f0-dee637
42792,1.2469736337661743,,,,,hero-12d8b6f0-dee637
42883,1.2534793615341187,,,,,hero-12d8b6f0-dee637
42896,1.2564706802368164,,,,,hero-12d8b6f0-dee637
42929,1.2561520338058472,,,,,hero-12d8b6f0-dee637
42970,1.2583677768707275,,,,,hero-12d8b6f0-dee637
42977,1.2640522718429565,,,,,hero-12d8b6f0-dee637
43019,1.2601457834243774,,,,,hero-12d8b6f0-dee637
43021,1.2591904401779175,,,,,hero-12d8b6f0-dee637
43058,1.269121527671814,,,,,hero-12d8b6f0-dee637
43064,1.259708046913147,,,,,hero-12d8b6f0-dee637
43070,1.2515949010849,,,,,hero-12d8b6f0-dee637
43150,1.2658363580703735,,,,,hero-12d8b6f0-dee637
43191,1.2682088613510132,,,,,hero-12d8b6f0-dee637
43232,1.2503087520599365,,,,,hero-12d8b6f0-dee637
43303,1.2601375579833984,,,,,hero-12d8b6f0-dee637
43319,1.263985276222229,,,,,hero-12d8b6f0-dee637
43335,1.2585527896881104,,,,,hero-12d8b6f0-dee637
43411,1.2672306299209595,,,,,hero-12d8b6f0-dee637
43483,1.262595772743225,,,,,hero-12d8b6f0-dee637
43493,1.2507034540176392,,,,,hero-12d8b6f0-dee637
43504,1.2594789266586304,,,,,hero-12d8b6f0-dee637
43525,1.2486891746520996,,,,,hero-12d8b6f0-dee637
43547,1.2504404783248901,,,,,hero-12d8b6f0-dee637
43644,1.2557704448699951,,,,,hero-12d8b6f0-dee637
43676,1.2593971490859985,,,,,hero-12d8b6f0-dee637
43712,1.2597088813781738,,,,,hero-12d8b6f0-dee637
43818,1.251358985900879,,,,,hero-12d8b6f0-dee637
43830,1.2649734020233154,,,,,hero-12d8b6f0-dee637
43859,1.2607498168945312,,,,,hero-12d8b6f0-dee637
43888,1.2477761507034302,,,,,hero-12d8b6f0-dee637
43913,1.2572145462036133,,,,,hero-12d8b6f0-dee637
43943,1.2564988136291504,,,,,hero-12d8b6f0-dee637
43954,1.256737232208252,,,,,hero-12d8b6f0-dee637
43976,1.2520338296890259,,,,,hero-12d8b6f0-dee637
43989,1.2497178316116333,,,,,hero-12d8b6f0-dee637
44014,1.249188780784607,,,,,hero-12d8b6f0-dee637
44031,1.25605309009552,,,,,hero-12d8b6f0-dee637
44049,1.241560459136963,,,,,hero-12d8b6f0-dee637
44056,1.2553493976593018,,,,,hero-12d8b6f0-dee637
44058,1.2508430480957031,,,,,hero-12d8b6f0-dee637
44081,1.2509605884552002,,,,,hero-12d8b6f0-dee637
44206,1.2677453756332397,,,,,hero-12d8b6f0-dee637
44224,1.262940764427185,,,,,hero-12d8b6f0-dee637
44241,1.2672955989837646,,,,,hero-12d8b6f0-dee637
44301,1.253505825996399,,,,,hero-12d8b6f0-dee637
44457,1.2699530124664307,,,,,hero-12d8b6f0-dee637
44514,1.2606924772262573,,,,,hero-12d8b6f0-dee637
44523,1.2529051303863525,,,,,hero-12d8b6f0-dee637
44528,1.2470853328704834,,,,,hero-12d8b6f0-dee637
44533,1.2626670598983765,,,,,hero-12d8b6f0-dee637
44539,1.2573602199554443,,,,,hero-12d8b6f0-dee637
44546,1.257311224937439,,,,,hero-12d8b6f0-dee637
44557,1.2577317953109741,,,,,hero-12d8b6f0-dee637
44585,1.2577579021453857,,,,,hero-12d8b6f0-dee637
44758,1.2548567056655884,,,,,hero-12d8b6f0-dee637
44776,1.253431797027588,,,,,hero-12d8b6f0-dee637
44830,1.2580732107162476,,,,,hero-12d8b6f0-dee637
44855,1.2516732215881348,,,,,hero-12d8b6f0-dee637
44875,1.264076590538025,,,,,hero-12d8b6f0-dee637
44950,1.2524540424346924,,,,,hero-12d8b6f0-dee637
44957,1.2423092126846313,,,,,hero-12d8b6f0-dee637
44960,1.2443475723266602,,,,,hero-12d8b6f0-dee637
44999,,2.4640564918518066,2.3324649333953857,2.2984864711761475,2.0865933895111084,hero-12d8b6f0-dee637
45035,1.2468315362930298,,,,,hero-12d8b6f0-dee637
45084,1.2519127130508423,,,,,hero-12d8b6f0-dee637
45098,1.259814977645874,,,,,hero-12d8b6f0-dee637
45109,1.255659818649292,,,,,hero-12d8b6f0-dee637
45115,1.262850046157837,,,,,hero-12d8b6f0-dee637
45198,1.2483267784118652,,,,,hero-12d8b6f0-dee637
45307,1.2502963542938232,,,,,hero-12d8b6f0-dee637
45315,1.2431639432907104,,,,,hero-12d8b6f0-dee637
45329,1.2567660808563232,,,,,hero-12d8b6f0-dee637
45384,1.2443872690200806,,,,,hero-12d8b6f0-dee637
45451,1.255601406097412,,,,,hero-12d8b6f0-dee637
45527,1.2369905710220337,,,,,hero-12d8b6f0-dee637
45599,1.2532540559768677,,,,,hero-12d8b6f0-dee637
45615,1.2624379396438599,,,,,hero-12d8b6f0-dee637
45654,1.2534027099609375,,,,,hero-12d8b6f0-dee637
45728,1.2485343217849731,,,,,hero-12d8b6f0-dee637
45752,1.2450941801071167,,,,,hero-12d8b6f0-dee637
45801,1.2603358030319214,,,,,hero-12d8b6f0-dee637
45856,1.2590548992156982,,,,,hero-12d8b6f0-dee637
45871,1.2550854682922363,,,,,hero-12d8b6f0-dee637
45872,1.2516429424285889,,,,,hero-12d8b6f0-dee637
45877,1.2529213428497314,,,,,hero-12d8b6f0-dee637
45887,1.2591440677642822,,,,,hero-12d8b6f0-dee637
45970,1.2514452934265137,,,,,hero-12d8b6f0-dee637
46100,1.259933352470398,,,,,hero-12d8b6f0-dee637
46115,1.2414202690124512,,,,,hero-12d8b6f0-dee637
46175,1.2492120265960693,,,,,hero-12d8b6f0-dee637
46197,1.261832594871521,,,,,hero-12d8b6f0-dee637
46245,1.249541997909546,,,,,hero-12d8b6f0-dee637
46255,1.2506963014602661,,,,,hero-12d8b6f0-dee637
46369,1.2614277601242065,,,,,hero-12d8b6f0-dee637
46402,1.2515860795974731,,,,,hero-12d8b6f0-dee637
46435,1.2565315961837769,,,,,hero-12d8b6f0-dee637
46456,1.256855845451355,,,,,hero-12d8b6f0-dee637
46461,1.2584290504455566,,,,,hero-12d8b6f0-dee637
46488,1.2536842823028564,,,,,hero-12d8b6f0-dee637
46495,1.2434649467468262,,,,,hero-12d8b6f0-dee637
46535,1.26320481300354,,,,,hero-12d8b6f0-dee637
46559,1.2676230669021606,,,,,hero-12d8b6f0-dee637
46571,1.2593483924865723,,,,,hero-12d8b6f0-dee637
46579,1.2652032375335693,,,,,hero-12d8b6f0-dee637
46590,1.2510676383972168,,,,,hero-12d8b6f0-dee637
46622,1.2487164735794067,,,,,hero-12d8b6f0-dee637
46673,1.2617088556289673,,,,,hero-12d8b6f0-dee637
46675,1.2503870725631714,,,,,hero-12d8b6f0-dee637
46706,1.2521156072616577,,,,,hero-12d8b6f0-dee637
46772,1.242834448814392,,,,,hero-12d8b6f0-dee637
46804,1.2611067295074463,,,,,hero-12d8b6f0-dee637
46831,1.244742751121521,,,,,hero-12d8b6f0-dee637
46907,1.2592848539352417,,,,,hero-12d8b6f0-dee637
46954,1.255395770072937,,,,,hero-12d8b6f0-dee637
47038,1.2566022872924805,,,,,hero-12d8b6f0-dee637
47108,1.23689866065979,,,,,hero-12d8b6f0-dee637
47143,1.2505329847335815,,,,,hero-12d8b6f0-dee637
47154,1.2485288381576538,,,,,hero-12d8b6f0-dee637
47170,1.2524908781051636,,,,,hero-12d8b6f0-dee637
47204,1.2475135326385498,,,,,hero-12d8b6f0-dee637
47237,1.2637262344360352,,,,,hero-12d8b6f0-dee637
47259,1.2514413595199585,,,,,hero-12d8b6f0-dee637
47307,1.2369929552078247,,,,,hero-12d8b6f0-dee637
47308,1.2582823038101196,,,,,hero-12d8b6f0-dee637
47315,1.2365434169769287,,,,,hero-12d8b6f0-dee637
47363,1.2415772676467896,,,,,hero-12d8b6f0-dee637
47426,1.2491259574890137,,,,,hero-12d8b6f0-dee637
47462,1.244500994682312,,,,,hero-12d8b6f0-dee637
47554,1.2510812282562256,,,,,hero-12d8b6f0-dee637
47674,1.2503827810287476,,,,,hero-12d8b6f0-dee637
47724,1.2495858669281006,,,,,hero-12d8b6f0-dee637
47747,1.240028977394104,,,,,hero-12d8b6f0-dee637
47872,1.2466404438018799,,,,,hero-12d8b6f0-dee637
47929,1.2501718997955322,,,,,hero-12d8b6f0-dee637
47934,1.2638771533966064,,,,,hero-12d8b6f0-dee637
47948,1.2590869665145874,,,,,hero-12d8b6f0-dee637
47958,1.2431676387786865,,,,,hero-12d8b6f0-dee637
47966,1.2481765747070312,,,,,hero-12d8b6f0-dee637
47974,1.2474092245101929,,,,,hero-12d8b6f0-dee637
47999,,2.459610939025879,2.331146717071533,2.2998716831207275,2.0883896350860596,hero-12d8b6f0-dee637
48039,1.2538048028945923,,,,,hero-12d8b6f0-dee637
48078,1.2506217956542969,,,,,hero-12d8b6f0-dee637
48102,1.2501839399337769,,,,,hero-12d8b6f0-dee637
48114,1.2445720434188843,,,,,hero-12d8b6f0-dee637
48127,1.2693718671798706,,,,,hero-12d8b6f0-dee637
48145,1.2395602464675903,,,,,hero-12d8b6f0-dee637
48165,1.2521204948425293,,,,,hero-12d8b6f0-dee637
48168,1.2470040321350098,,,,,hero-12d8b6f0-dee637
48171,1.2583608627319336,,,,,hero-12d8b6f0-dee637
48188,1.2514171600341797,,,,,hero-12d8b6f0-dee637
48214,1.2517485618591309,,,,,hero-12d8b6f0-dee637
48226,1.234475016593933,,,,,hero-12d8b6f0-dee637
48233,1.2433598041534424,,,,,hero-12d8b6f0-dee637
48234,1.2504723072052002,,,,,hero-12d8b6f0-dee637
48249,1.2521274089813232,,,,,hero-12d8b6f0-dee637
48273,1.252519965171814,,,,,hero-12d8b6f0-dee637
48406,1.260549545288086,,,,,hero-12d8b6f0-dee637
48410,1.2489720582962036,,,,,hero-12d8b6f0-dee637
48434,1.2642730474472046,,,,,hero-12d8b6f0-dee637
48469,1.2445940971374512,,,,,hero-12d8b6f0-dee637
48559,1.2561895847320557,,,,,hero-12d8b6f0-dee637
48610,1.2594828605651855,,,,,hero-12d8b6f0-dee637
48642,1.2584514617919922,,,,,hero-12d8b6f0-dee637
48645,1.2592469453811646,,,,,hero-12d8b6f0-dee637
48658,1.252347469329834,,,,,hero-12d8b6f0-dee637
48670,1.255750298500061,,,,,hero-12d8b6f0-dee637
48842,1.226240873336792,,,,,hero-12d8b6f0-dee637
48901,1.249526023864746,,,,,hero-12d8b6f0-dee637
48958,1.263983964920044,,,,,hero-12d8b6f0-dee637
49008,1.2468870878219604,,,,,hero-12d8b6f0-dee637
49039,1.2535579204559326,,,,,hero-12d8b6f0-dee637
49054,1.254150152206421,,,,,hero-12d8b6f0-dee637
49143,1.2562048435211182,,,,,hero-12d8b6f0-dee637
49193,1.2476723194122314,,,,,hero-12d8b6f0-dee637
49215,1.2574584484100342,,,,,hero-12d8b6f0-dee637
49242,1.2516365051269531,,,,,hero-12d8b6f0-dee637
49280,1.2479643821716309,,,,,hero-12d8b6f0-dee637
49289,1.2568093538284302,,,,,hero-12d8b6f0-dee637
49294,1.2393752336502075,,,,,hero-12d8b6f0-dee637
49349,1.2491365671157837,,,,,hero-12d8b6f0-dee637
49372,1.258880376815796,,,,,hero-12d8b6f0-dee637
49444,1.2524462938308716,,,,,hero-12d8b6f0-dee637
49447,1.2580742835998535,,,,,hero-12d8b6f0-dee637
49468,1.251469373703003,,,,,hero-12d8b6f0-dee637
49504,1.257557988166809,,,,,hero-12d8b6f0-dee637
49526,1.251453161239624,,,,,hero-12d8b6f0-dee637
49558,1.2514396905899048,,,,,hero-12d8b6f0-dee637
49573,1.246654748916626,,,,,hero-12d8b6f0-dee637
49621,1.2451016902923584,,,,,hero-12d8b6f0-dee637
49738,1.24819815158844,,,,,hero-12d8b6f0-dee637
49746,1.2516529560089111,,,,,hero-12d8b6f0-dee637
49909,1.2410264015197754,,,,,hero-12d8b6f0-dee637
50052,1.2475534677505493,,,,,hero-12d8b6f0-dee637
50102,1.245269775390625,,,,,hero-12d8b6f0-dee637
50108,1.23542320728302,,,,,hero-12d8b6f0-dee637
50155,1.247288703918457,,,,,hero-12d8b6f0-dee637
50184,1.2526373863220215,,,,,hero-12d8b6f0-dee637
50275,1.2562912702560425,,,,,hero-12d8b6f0-dee637
50304,1.251574993133545,,,,,hero-12d8b6f0-dee637
50308,1.2427510023117065,,,,,hero-12d8b6f0-dee637
50310,1.2375043630599976,,,,,hero-12d8b6f0-dee637
50311,1.2648414373397827,,,,,hero-12d8b6f0-dee637
50331,1.2423731088638306,,,,,hero-12d8b6f0-dee637
50352,1.258415937423706,,,,,hero-12d8b6f0-dee637
50428,1.2616071701049805,,,,,hero-12d8b6f0-dee637
50459,1.2484688758850098,,,,,hero-12d8b6f0-dee637
50465,1.254346251487732,,,,,hero-12d8b6f0-dee637
50471,1.2465053796768188,,,,,hero-12d8b6f0-dee637
50506,1.2560056447982788,,,,,hero-12d8b6f0-dee637
50531,1.2458640336990356,,,,,hero-12d8b6f0-dee637
50546,1.2549864053726196,,,,,hero-12d8b6f0-dee637
50577,1.2517081499099731,,,,,hero-12d8b6f0-dee637
50578,1.249729037284851,,,,,hero-12d8b6f0-dee637
50579,1.2387419939041138,,,,,hero-12d8b6f0-dee637
50637,1.2416881322860718,,,,,hero-12d8b6f0-dee637
50681,1.242992877960205,,,,,hero-12d8b6f0-dee637
50694,1.248335361480713,,,,,hero-12d8b6f0-dee637
50703,1.252426266670227,,,,,hero-12d8b6f0-dee637
50726,1.2437567710876465,,,,,hero-12d8b6f0-dee637
50729,1.2438973188400269,,,,,hero-12d8b6f0-dee637
50756,1.2488305568695068,,,,,hero-12d8b6f0-dee637
50783,1.2533491849899292,,,,,hero-12d8b6f0-dee637
50816,1.2602005004882812,,,,,hero-12d8b6f0-dee637
50918,1.2626733779907227,,,,,hero-12d8b6f0-dee637
50999,,2.4552524089813232,2.325138568878174,2.296086549758911,2.083599328994751,hero-12d8b6f0-dee637
51008,1.2682013511657715,,,,,hero-12d8b6f0-dee637
51020,1.245678186416626,,,,,hero-12d8b6f0-dee637
51106,1.252341866493225,,,,,hero-12d8b6f0-dee637
51131,1.2354530096054077,,,,,hero-12d8b6f0-dee637
51141,1.2432029247283936,,,,,hero-12d8b6f0-dee637
51157,1.265914797782898,,,,,hero-12d8b6f0-dee637
51170,1.2415955066680908,,,,,hero-12d8b6f0-dee637
51180,1.2592867612838745,,,,,hero-12d8b6f0-dee637
51182,1.2492972612380981,,,,,hero-12d8b6f0-dee637
51188,1.237444281578064,,,,,hero-12d8b6f0-dee637
51232,1.2525700330734253,,,,,hero-12d8b6f0-dee637
51235,1.2616565227508545,,,,,hero-12d8b6f0-dee637
51313,1.2495864629745483,,,,,hero-12d8b6f0-dee637
51328,1.25910222530365,,,,,hero-12d8b6f0-dee637
51343,1.2469463348388672,,,,,hero-12d8b6f0-dee637
51352,1.2396128177642822,,,,,hero-12d8b6f0-dee637
51383,1.2593655586242676,,,,,hero-12d8b6f0-dee637
51440,1.2491613626480103,,,,,hero-12d8b6f0-dee637
51451,1.2551668882369995,,,,,hero-12d8b6f0-dee637
51511,1.2497490644454956,,,,,hero-12d8b6f0-dee637
51526,1.2358756065368652,,,,,hero-12d8b6f0-dee637
51564,1.260229229927063,,,,,hero-12d8b6f0-dee637
51696,1.241561770439148,,,,,hero-12d8b6f0-dee637
51710,1.2395200729370117,,,,,hero-12d8b6f0-dee637
51723,1.2471030950546265,,,,,hero-12d8b6f0-dee637
51788,1.2617489099502563,,,,,hero-12d8b6f0-dee637
51796,1.2483978271484375,,,,,hero-12d8b6f0-dee637
51824,1.2445749044418335,,,,,hero-12d8b6f0-dee637
51877,1.2398576736450195,,,,,hero-12d8b6f0-dee637
51893,1.250003695487976,,,,,hero-12d8b6f0-dee637
51955,1.2306543588638306,,,,,hero-12d8b6f0-dee637
51973,1.2462494373321533,,,,,hero-12d8b6f0-dee637
51974,1.2640680074691772,,,,,hero-12d8b6f0-dee637
52003,1.2735462188720703,,,,,hero-12d8b6f0-dee637
52123,1.2493975162506104,,,,,hero-12d8b6f0-dee637
52131,1.250805139541626,,,,,hero-12d8b6f0-dee637
52137,1.2447189092636108,,,,,hero-12d8b6f0-dee637
52152,1.2608156204223633,,,,,hero-12d8b6f0-dee637
52221,1.2398786544799805,,,,,hero-12d8b6f0-dee637
52446,1.2456753253936768,,,,,hero-12d8b6f0-dee637
52465,1.2503072023391724,,,,,hero-12d8b6f0-dee637
52480,1.2280455827713013,,,,,hero-12d8b6f0-dee637
52554,1.243328332901001,,,,,hero-12d8b6f0-dee637
52728,1.2419345378875732,,,,,hero-12d8b6f0-dee637
52748,1.2535011768341064,,,,,hero-12d8b6f0-dee637
52756,1.2461079359054565,,,,,hero-12d8b6f0-dee637
52782,1.2333043813705444,,,,,hero-12d8b6f0-dee637
52801,1.2520476579666138,,,,,hero-12d8b6f0-dee637
52838,1.2484983205795288,,,,,hero-12d8b6f0-dee637
52904,1.2534109354019165,,,,,hero-12d8b6f0-dee637
52938,1.2395954132080078,,,,,hero-12d8b6f0-dee637
52978,1.2376054525375366,,,,,hero-12d8b6f0-dee637
53041,1.2584283351898193,,,,,hero-12d8b6f0-dee637
53136,1.251435399055481,,,,,hero-12d8b6f0-dee637
53191,1.2391893863677979,,,,,hero-12d8b6f0-dee637
53228,1.2479594945907593,,,,,hero-12d8b6f0-dee637
53260,1.2508397102355957,,,,,hero-12d8b6f0-dee637
53271,1.2555387020111084,,,,,hero-12d8b6f0-dee637
53315,1.2389423847198486,,,,,hero-12d8b6f0-dee637
53319,1.2470614910125732,,,,,hero-12d8b6f0-dee637
53358,1.2530744075775146,,,,,hero-12d8b6f0-dee637
53430,1.2429795265197754,,,,,hero-12d8b6f0-dee637
53431,1.2532368898391724,,,,,hero-12d8b6f0-dee637
53483,1.2455074787139893,,,,,hero-12d8b6f0-dee637
53526,1.2446792125701904,,,,,hero-12d8b6f0-dee637
53595,1.252310037612915,,,,,hero-12d8b6f0-dee637
53656,1.2567778825759888,,,,,hero-12d8b6f0-dee637
53668,1.2527059316635132,,,,,hero-12d8b6f0-dee637
53676,1.2599860429763794,,,,,hero-12d8b6f0-dee637
53695,1.2528818845748901,,,,,hero-12d8b6f0-dee637
53704,1.2514312267303467,,,,,hero-12d8b6f0-dee637
53706,1.243469476699829,,,,,hero-12d8b6f0-dee637
53708,1.2646050453186035,,,,,hero-12d8b6f0-dee637
53713,1.2386186122894287,,,,,hero-12d8b6f0-dee637
53738,1.2460095882415771,,,,,hero-12d8b6f0-dee637
53755,1.266393780708313,,,,,hero-12d8b6f0-dee637
53768,1.2359029054641724,,,,,hero-12d8b6f0-dee637
53820,1.243199110031128,,,,,hero-12d8b6f0-dee637
53826,1.2579944133758545,,,,,hero-12d8b6f0-dee637
53893,1.2406275272369385,,,,,hero-12d8b6f0-dee637
53906,1.2350188493728638,,,,,hero-12d8b6f0-dee637
53969,1.2530778646469116,,,,,hero-12d8b6f0-dee637
53973,1.233837604522705,,,,,hero-12d8b6f0-dee637
53986,1.2452025413513184,,,,,hero-12d8b6f0-dee637
53999,,2.456352710723877,2.324282646179199,2.293372392654419,2.079929828643799,hero-12d8b6f0-dee637
54013,1.2605973482131958,,,,,hero-12d8b6f0-dee637
54040,1.2409915924072266,,,,,hero-12d8b6f0-dee637
54041,1.2395358085632324,,,,,hero-12d8b6f0-dee637
54047,1.238757848739624,,,,,hero-12d8b6f0-dee637
