_step,train/CE loss,eval/lm/c4_en-validation/CE loss,eval/lm/pile-validation/CE loss,eval/lm/dolma_common-crawl-validation/CE loss,_segment
24536,2.201646327972412,,,,6o3nmuhs
24581,2.1695494651794434,,,,6o3nmuhs
24640,2.1767897605895996,,,,6o3nmuhs
24672,2.1850125789642334,,,,6o3nmuhs
24725,2.1595139503479004,,,,6o3nmuhs
24766,2.149894952774048,,,,6o3nmuhs
24811,2.185163736343384,,,,6o3nmuhs
24866,2.1532888412475586,,,,6o3nmuhs
24905,2.187112808227539,,,,6o3nmuhs
24949,2.2166941165924072,,,,6o3nmuhs
24975,2.1641557216644287,,,,6o3nmuhs
25028,2.184878349304199,,,,6o3nmuhs
25084,2.190192699432373,,,,6o3nmuhs
25140,2.1627755165100098,,,,6o3nmuhs
25184,2.195098638534546,,,,6o3nmuhs
25222,2.222367763519287,,,,6o3nmuhs
25251,2.1824800968170166,,,,6o3nmuhs
25281,2.1202356815338135,,,,6o3nmuhs
25332,2.1621453762054443,,,,6o3nmuhs
25366,2.19433856010437,,,,6o3nmuhs
25422,2.193342685699463,,,,6o3nmuhs
25464,2.183839797973633,,,,6o3nmuhs
25506,2.2097294330596924,,,,6o3nmuhs
25543,2.2002270221710205,,,,6o3nmuhs
25588,2.170386791229248,,,,6o3nmuhs
25624,2.184932231903076,,,,6o3nmuhs
25664,2.1677157878875732,,,,6o3nmuhs
25702,2.175811290740967,,,,6o3nmuhs
25763,2.1753714084625244,,,,6o3nmuhs
25815,2.1699929237365723,,,,6o3nmuhs
25854,2.152528762817383,,,,6o3nmuhs
25896,2.1622023582458496,,,,6o3nmuhs
25932,2.091001033782959,,,,6o3nmuhs
25971,2.149487257003784,,,,6o3nmuhs
26007,2.138927459716797,,,,6o3nmuhs
26048,2.160259962081909,,,,6o3nmuhs
26091,2.1788246631622314,,,,6o3nmuhs
26142,2.176453113555908,,,,6o3nmuhs
26187,2.165536403656006,,,,6o3nmuhs
26235,2.187748908996582,,,,6o3nmuhs
26291,2.203615427017212,,,,6o3nmuhs
26326,2.128302812576294,,,,6o3nmuhs
26388,2.1741809844970703,,,,6o3nmuhs
26437,2.1900196075439453,,,,6o3nmuhs
26483,2.1960294246673584,,,,6o3nmuhs
26542,2.184335470199585,,,,6o3nmuhs
26584,2.1738383769989014,,,,6o3nmuhs
26647,2.19751238822937,,,,6o3nmuhs
26687,2.1964824199676514,,,,6o3nmuhs
26717,2.1550133228302,,,,6o3nmuhs
26773,2.1764135360717773,,,,6o3nmuhs
26822,2.1913633346557617,,,,6o3nmuhs
26879,2.127858877182007,,,,6o3nmuhs
26919,2.18222713470459,,,,6o3nmuhs
26980,2.1701955795288086,,,,6o3nmuhs
27022,2.1731207370758057,,,,6o3nmuhs
27086,2.1624183654785156,,,,6o3nmuhs
27140,2.1560821533203125,,,,6o3nmuhs
27194,2.140188217163086,,,,6o3nmuhs
27234,2.187507152557373,,,,6o3nmuhs
27274,2.1607778072357178,,,,6o3nmuhs
27301,2.1698036193847656,,,,6o3nmuhs
27336,2.149282693862915,,,,6o3nmuhs
27360,2.173302412033081,,,,6o3nmuhs
27415,2.1945626735687256,,,,6o3nmuhs
27460,2.1878271102905273,,,,6o3nmuhs
27502,2.137277126312256,,,,6o3nmuhs
27557,2.159898281097412,,,,6o3nmuhs
27599,2.169492483139038,,,,6o3nmuhs
27635,2.181392192840576,,,,6o3nmuhs
27684,2.149289131164551,,,,6o3nmuhs
27725,2.1860392093658447,,,,6o3nmuhs
27780,2.168045997619629,,,,6o3nmuhs
27832,2.2075541019439697,,,,6o3nmuhs
27884,2.1478278636932373,,,,6o3nmuhs
27964,2.1497514247894287,,,,6o3nmuhs
27998,2.1780436038970947,,,,6o3nmuhs
28042,2.15269136428833,,,,6o3nmuhs
28107,2.1746625900268555,,,,6o3nmuhs
28159,2.20039439201355,,,,6o3nmuhs
28205,2.1840980052948,,,,6o3nmuhs
28252,2.1785385608673096,,,,dthg9s84
28262,2.1429061889648438,,,,dthg9s84
28271,2.155027151107788,,,,dthg9s84
28280,2.131114959716797,,,,6o3nmuhs
28289,2.1382367610931396,,,,dthg9s84
28298,2.182255983352661,,,,dthg9s84
28307,2.2026615142822266,,,,dthg9s84
28316,2.1484599113464355,,,,dthg9s84
28324,2.166663408279419,,,,dthg9s84
28334,2.1061508655548096,,,,dthg9s84
28342,2.1385021209716797,,,,6o3nmuhs
28352,2.1935839653015137,,,,dthg9s84
28361,2.159240961074829,,,,6o3nmuhs
28369,2.1896841526031494,,,,dthg9s84
28378,2.167813539505005,,,,dthg9s84
28389,2.1675844192504883,,,,dthg9s84
28398,2.1615278720855713,,,,dthg9s84
28408,2.1511690616607666,,,,dthg9s84
28417,2.1595284938812256,,,,dthg9s84
28426,2.1502838134765625,,,,dthg9s84
28435,2.2042551040649414,,,,dthg9s84
28443,2.1672651767730713,,,,dthg9s84
28452,2.158012628555298,,,,dthg9s84
28460,2.173037052154541,,,,dthg9s84
28470,2.2180159091949463,,,,6o3nmuhs
28480,2.170844554901123,,,,dthg9s84
28489,2.189298152923584,,,,dthg9s84
28501,2.1207549571990967,,,,dthg9s84
28513,2.153789520263672,,,,dthg9s84
28525,2.110969066619873,,,,dthg9s84
28537,2.1741960048675537,,,,dthg9s84
28549,2.1348650455474854,,,,dthg9s84
28561,2.15014910697937,,,,dthg9s84
28573,2.1525373458862305,,,,dthg9s84
28585,2.1221213340759277,,,,dthg9s84
28597,2.185901641845703,,,,dthg9s84
28609,2.2000250816345215,,,,dthg9s84
28621,2.1754958629608154,,,,dthg9s84
28633,2.190570831298828,,,,dthg9s84
28645,2.1699373722076416,,,,dthg9s84
28657,2.150045156478882,,,,dthg9s84
28669,2.1430227756500244,,,,dthg9s84
28681,2.1884267330169678,,,,dthg9s84
28693,2.20060658454895,,,,dthg9s84
28705,2.127763032913208,,,,dthg9s84
28717,2.149137020111084,,,,dthg9s84
28729,2.161379337310791,,,,dthg9s84
28741,2.1439456939697266,,,,dthg9s84
28753,2.135154962539673,,,,dthg9s84
28765,2.1665103435516357,,,,dthg9s84
28777,2.167668581008911,,,,dthg9s84
28789,2.1410582065582275,,,,dthg9s84
28801,2.1287660598754883,,,,dthg9s84
28813,2.1309597492218018,,,,dthg9s84
28825,2.108316421508789,,,,dthg9s84
28837,2.1707262992858887,,,,dthg9s84
28849,2.171611785888672,,,,dthg9s84
28861,2.170017957687378,,,,dthg9s84
28873,2.135817050933838,,,,dthg9s84
28885,2.188528537750244,,,,dthg9s84
28897,2.1359305381774902,,,,dthg9s84
28909,2.1272523403167725,,,,dthg9s84
28921,2.178840160369873,,,,dthg9s84
28933,2.16947078704834,,,,dthg9s84
28945,2.1646859645843506,,,,dthg9s84
28957,2.152637004852295,,,,dthg9s84
28969,2.1293845176696777,,,,dthg9s84
28981,2.161447763442993,,,,dthg9s84
28993,2.1944937705993652,,,,dthg9s84
29005,2.144019365310669,,,,dthg9s84
29017,2.19095516204834,,,,dthg9s84
29029,2.1341288089752197,,,,dthg9s84
29041,2.1769654750823975,,,,dthg9s84
29053,2.165147066116333,,,,dthg9s84
29065,2.158132314682007,,,,dthg9s84
29077,2.1610524654388428,,,,dthg9s84
29089,2.1590774059295654,,,,dthg9s84
29101,2.1866133213043213,,,,dthg9s84
29113,2.158154010772705,,,,dthg9s84
29125,2.2193796634674072,,,,dthg9s84
29137,2.173130989074707,,,,dthg9s84
29149,2.1397368907928467,,,,dthg9s84
29161,2.1835269927978516,,,,dthg9s84
29173,2.1648340225219727,,,,dthg9s84
29185,2.1224710941314697,,,,dthg9s84
29197,2.147643566131592,,,,dthg9s84
29209,2.1261565685272217,,,,dthg9s84
29221,2.1173431873321533,,,,dthg9s84
29233,2.1529767513275146,,,,dthg9s84
29245,2.1403682231903076,,,,dthg9s84
29257,2.180972099304199,,,,dthg9s84
29269,2.172156810760498,,,,dthg9s84
29281,2.151055097579956,,,,dthg9s84
29293,2.13608455657959,,,,dthg9s84
29305,2.170630693435669,,,,dthg9s84
29317,2.1732141971588135,,,,dthg9s84
29329,2.14019513130188,,,,dthg9s84
29341,2.111436128616333,,,,dthg9s84
29353,2.156583309173584,,,,dthg9s84
29365,2.156202793121338,,,,dthg9s84
29377,2.1580753326416016,,,,dthg9s84
29389,2.1779301166534424,,,,dthg9s84
29401,2.20515513420105,,,,dthg9s84
29413,2.1533782482147217,,,,dthg9s84
29425,2.1040611267089844,,,,dthg9s84
29437,2.1716017723083496,,,,dthg9s84
29449,2.1184425354003906,,,,dthg9s84
29461,2.1552889347076416,,,,dthg9s84
29473,2.19720196723938,,,,dthg9s84
29485,2.155050754547119,,,,dthg9s84
29497,2.167964458465576,,,,dthg9s84
29506,2.1998472213745117,,,,dthg9s84
29515,2.1561262607574463,,,,qbc8ef18
29526,2.1625988483428955,,,,dthg9s84
29534,2.122319459915161,,,,qbc8ef18
29545,2.186201810836792,,,,qbc8ef18
29554,2.168300151824951,,,,qbc8ef18
29563,2.1253597736358643,,,,dthg9s84
29571,2.1932148933410645,,,,dthg9s84
29581,2.1677732467651367,,,,dthg9s84
29590,2.140653371810913,,,,dthg9s84
29599,2.098989725112915,,,,dthg9s84
29610,2.1811509132385254,,,,dthg9s84
29620,2.1146786212921143,,,,dthg9s84
29630,2.1843373775482178,,,,qbc8ef18
29640,2.176753282546997,,,,dthg9s84
29651,2.165595531463623,,,,dthg9s84
29660,2.1220993995666504,,,,dthg9s84
29669,2.1670048236846924,,,,dthg9s84
29679,2.1692254543304443,,,,dthg9s84
29688,2.0804708003997803,,,,dthg9s84
29697,2.1617608070373535,,,,qbc8ef18
29705,2.134756565093994,,,,dthg9s84
29717,2.1232707500457764,,,,dthg9s84
29727,2.1501829624176025,,,,dthg9s84
29737,2.171278953552246,,,,dthg9s84
29774,2.1772756576538086,,,,qbc8ef18
29814,2.1518237590789795,,,,qbc8ef18
29853,2.134334087371826,,,,qbc8ef18
29946,2.126176357269287,,,,qbc8ef18
30000,,2.751816511154175,2.039428234100342,2.8877439498901367,qbc8ef18
30013,2.14421010017395,,,,qbc8ef18
30065,2.133089303970337,,,,qbc8ef18
30123,2.1460306644439697,,,,qbc8ef18
30173,2.138244867324829,,,,qbc8ef18
30219,2.1475729942321777,,,,qbc8ef18
30274,2.1551647186279297,,,,qbc8ef18
30337,2.1437344551086426,,,,qbc8ef18
30389,2.128396511077881,,,,qbc8ef18
30431,2.1907706260681152,,,,qbc8ef18
30470,2.123783826828003,,,,qbc8ef18
30512,2.171340227127075,,,,qbc8ef18
30556,2.1656060218811035,,,,qbc8ef18
30601,2.1941702365875244,,,,qbc8ef18
30655,2.1681864261627197,,,,qbc8ef18
30704,2.1702728271484375,,,,qbc8ef18
30773,2.165344715118408,,,,qbc8ef18
30859,2.1869149208068848,,,,qbc8ef18
30905,2.1563539505004883,,,,qbc8ef18
30951,2.127498149871826,,,,qbc8ef18
31005,2.1458656787872314,,,,qbc8ef18
31051,2.1342170238494873,,,,qbc8ef18
31088,2.1844887733459473,,,,qbc8ef18
31137,2.1529970169067383,,,,qbc8ef18
31201,2.1225433349609375,,,,qbc8ef18
31255,2.164900541305542,,,,qbc8ef18
31343,2.1788601875305176,,,,qbc8ef18
31404,2.142911195755005,,,,qbc8ef18
31438,2.1392862796783447,,,,qbc8ef18
31494,2.1262741088867188,,,,qbc8ef18
31523,2.1514952182769775,,,,qbc8ef18
31594,2.1173810958862305,,,,qbc8ef18
31641,2.117090940475464,,,,qbc8ef18
31694,2.1374807357788086,,,,qbc8ef18
31725,2.1374707221984863,,,,qbc8ef18
31813,2.1111624240875244,,,,qbc8ef18
31875,2.152967691421509,,,,qbc8ef18
31918,2.1333141326904297,,,,qbc8ef18
31959,2.1431238651275635,,,,qbc8ef18
31990,2.098738670349121,,,,qbc8ef18
32031,2.1174254417419434,,,,qbc8ef18
32086,2.1635630130767822,,,,qbc8ef18
32133,2.121630907058716,,,,qbc8ef18
32194,2.141615867614746,,,,qbc8ef18
32256,2.1803433895111084,,,,qbc8ef18
32296,2.109368085861206,,,,qbc8ef18
32343,2.1425094604492188,,,,qbc8ef18
32385,2.1317861080169678,,,,qbc8ef18
32423,2.16473388671875,,,,qbc8ef18
32481,2.1669301986694336,,,,qbc8ef18
32558,2.130901575088501,,,,qbc8ef18
32593,2.1517951488494873,,,,qbc8ef18
32640,2.137549638748169,,,,qbc8ef18
32681,2.1285743713378906,,,,qbc8ef18
32723,2.1299517154693604,,,,qbc8ef18
32761,2.131993532180786,,,,qbc8ef18
32820,2.1162269115448,,,,qbc8ef18
32856,2.140949249267578,,,,qbc8ef18
32911,2.1266584396362305,,,,qbc8ef18
32953,2.1427173614501953,,,,qbc8ef18
33021,2.114086151123047,,,,qbc8ef18
33070,2.078453302383423,,,,qbc8ef18
33140,2.134793758392334,,,,qbc8ef18
33199,2.16324520111084,,,,qbc8ef18
33261,2.1687378883361816,,,,qbc8ef18
33317,2.091949939727783,,,,qbc8ef18
33380,2.1470088958740234,,,,qbc8ef18
33415,2.134122133255005,,,,qbc8ef18
33464,2.154031276702881,,,,qbc8ef18
33523,2.148298740386963,,,,qbc8ef18
33581,2.1539928913116455,,,,qbc8ef18
33636,2.1543092727661133,,,,qbc8ef18
33678,2.201289653778076,,,,qbc8ef18
33747,2.1724159717559814,,,,qbc8ef18
33811,2.155137062072754,,,,qbc8ef18
33877,2.1733791828155518,,,,qbc8ef18
33926,2.1226813793182373,,,,qbc8ef18
33978,2.1495072841644287,,,,qbc8ef18
34024,2.1248841285705566,,,,qbc8ef18
34060,2.154855966567993,,,,qbc8ef18
34099,2.166858673095703,,,,qbc8ef18
34151,2.167448043823242,,,,qbc8ef18
34209,2.102017641067505,,,,qbc8ef18
34250,2.1126203536987305,,,,qbc8ef18
34307,2.168581962585449,,,,qbc8ef18
34349,2.14005708694458,,,,qbc8ef18
34386,2.155611991882324,,,,qbc8ef18
34438,2.1017656326293945,,,,qbc8ef18
34499,2.1105878353118896,,,,qbc8ef18
34546,2.1079118251800537,,,,qbc8ef18
34622,2.1469523906707764,,,,qbc8ef18
34707,2.1180663108825684,,,,qbc8ef18
34750,2.0944135189056396,,,,qbc8ef18
34808,2.1095192432403564,,,,qbc8ef18
34865,2.144266366958618,,,,qbc8ef18
34921,2.157938241958618,,,,qbc8ef18
34961,2.109257936477661,,,,qbc8ef18
35029,2.1203856468200684,,,,qbc8ef18
35069,2.117147445678711,,,,qbc8ef18
35109,2.198786973953247,,,,qbc8ef18
35152,2.1162607669830322,,,,qbc8ef18
35197,2.154172420501709,,,,qbc8ef18
35238,2.148020029067993,,,,qbc8ef18
35290,2.160708427429199,,,,qbc8ef18
35334,2.11476469039917,,,,qbc8ef18
35378,2.1224474906921387,,,,qbc8ef18
35426,2.1387386322021484,,,,qbc8ef18
35479,2.1247787475585938,,,,qbc8ef18
35526,2.1105728149414062,,,,qbc8ef18
35583,2.155352830886841,,,,qbc8ef18
35631,2.179069995880127,,,,qbc8ef18
35688,2.137024164199829,,,,qbc8ef18
35720,2.1341238021850586,,,,qbc8ef18
35758,2.1756787300109863,,,,7ldrpya4
35767,2.162414312362671,,,,7ldrpya4
35777,2.1282193660736084,,,,qbc8ef18
35788,2.1171860694885254,,,,7ldrpya4
35798,2.1649577617645264,,,,7ldrpya4
35809,2.145007371902466,,,,7ldrpya4
35820,2.150191068649292,,,,qbc8ef18
35832,2.15559720993042,,,,7ldrpya4
35843,2.130403757095337,,,,7ldrpya4
35854,2.099943161010742,,,,7ldrpya4
35864,2.1098690032958984,,,,7ldrpya4
35872,2.1289515495300293,,,,7ldrpya4
35882,2.166658878326416,,,,7ldrpya4
35892,2.080066680908203,,,,7ldrpya4
35900,2.1215691566467285,,,,7ldrpya4
35909,2.1599173545837402,,,,7ldrpya4
35921,2.1298441886901855,,,,7ldrpya4
35932,2.1439592838287354,,,,7ldrpya4
35942,2.1056807041168213,,,,7ldrpya4
35951,2.1253936290740967,,,,7ldrpya4
35959,2.1501054763793945,,,,7ldrpya4
35967,2.1506216526031494,,,,qbc8ef18
35977,2.113840103149414,,,,7ldrpya4
35986,2.0971994400024414,,,,qbc8ef18
35998,2.133230209350586,,,,7ldrpya4
36010,2.156777858734131,,,,7ldrpya4
36022,2.1382791996002197,,,,7ldrpya4
36034,2.1290671825408936,,,,7ldrpya4
36046,2.1396985054016113,,,,7ldrpya4
36058,2.14603328704834,,,,7ldrpya4
36070,2.1402382850646973,,,,7ldrpya4
36082,2.1607041358947754,,,,7ldrpya4
36094,2.1131246089935303,,,,7ldrpya4
36106,2.1327924728393555,,,,7ldrpya4
36118,2.133171558380127,,,,7ldrpya4
36130,2.1772942543029785,,,,7ldrpya4
36142,2.157866954803467,,,,7ldrpya4
36154,2.1306703090667725,,,,7ldrpya4
36166,2.156033515930176,,,,7ldrpya4
36178,2.161867141723633,,,,7ldrpya4
36190,2.142625331878662,,,,7ldrpya4
36202,2.1178879737854004,,,,7ldrpya4
36214,2.1196086406707764,,,,7ldrpya4
36226,2.1454827785491943,,,,7ldrpya4
36238,2.112748146057129,,,,7ldrpya4
36250,2.1535537242889404,,,,7ldrpya4
36258,2.128777265548706,,,,nu6d1m17
36281,2.1291327476501465,,,,nu6d1m17
36304,2.124523878097534,,,,nu6d1m17
36325,2.1276721954345703,,,,nu6d1m17
36359,2.157118082046509,,,,nu6d1m17
36387,2.1376149654388428,,,,nu6d1m17
36409,2.143921375274658,,,,nu6d1m17
36442,2.1101391315460205,,,,nu6d1m17
36462,2.1459929943084717,,,,nu6d1m17
36495,2.1248011589050293,,,,nu6d1m17
36519,2.136237859725952,,,,nu6d1m17
36541,2.1438326835632324,,,,nu6d1m17
36571,2.1164777278900146,,,,nu6d1m17
36596,2.128831624984741,,,,nu6d1m17
36630,2.1553220748901367,,,,nu6d1m17
36667,2.108473777770996,,,,nu6d1m17
36703,2.1273088455200195,,,,nu6d1m17
36728,2.1196129322052,,,,nu6d1m17
36751,2.125133514404297,,,,nu6d1m17
36769,2.1312429904937744,,,,nu6d1m17
36799,2.101536273956299,,,,nu6d1m17
36836,2.1421773433685303,,,,nu6d1m17
36864,2.1789584159851074,,,,nu6d1m17
36893,2.084285020828247,,,,nu6d1m17
36915,2.108342409133911,,,,nu6d1m17
36949,2.10347056388855,,,,nu6d1m17
36976,2.1566860675811768,,,,nu6d1m17
36995,2.1597774028778076,,,,nu6d1m17
37019,2.144716501235962,,,,nu6d1m17
37054,2.0816476345062256,,,,nu6d1m17
37087,2.1538443565368652,,,,nu6d1m17
37121,2.1074025630950928,,,,nu6d1m17
37154,2.126255989074707,,,,nu6d1m17
37173,2.129268169403076,,,,nu6d1m17
37192,2.148153305053711,,,,nu6d1m17
37216,2.127969980239868,,,,nu6d1m17
37240,2.1462714672088623,,,,nu6d1m17
37279,2.1508381366729736,,,,nu6d1m17
37302,2.1486928462982178,,,,nu6d1m17
37323,2.148606538772583,,,,nu6d1m17
37342,2.1035265922546387,,,,nu6d1m17
37380,2.137511968612671,,,,nu6d1m17
37405,2.13297176361084,,,,nu6d1m17
37426,2.130180597305298,,,,nu6d1m17
37454,2.1200151443481445,,,,nu6d1m17
37479,2.1400294303894043,,,,nu6d1m17
37506,2.095773696899414,,,,nu6d1m17
37538,2.10467791557312,,,,nu6d1m17
37574,2.173381805419922,,,,nu6d1m17
37612,2.184086799621582,,,,nu6d1m17
37632,2.147474527359009,,,,nu6d1m17
37661,2.1434402465820312,,,,nu6d1m17
37690,2.154473066329956,,,,nu6d1m17
37708,2.1171696186065674,,,,nu6d1m17
37739,2.195016622543335,,,,nu6d1m17
37778,2.091926097869873,,,,nu6d1m17
37803,2.131688117980957,,,,nu6d1m17
37828,2.129260301589966,,,,nu6d1m17
37855,2.099135398864746,,,,nu6d1m17
37881,2.115651845932007,,,,nu6d1m17
37915,2.1234219074249268,,,,nu6d1m17
37945,2.0977752208709717,,,,nu6d1m17
37975,2.11403751373291,,,,nu6d1m17
38000,2.0820672512054443,,,,nu6d1m17
38037,2.1035165786743164,,,,nu6d1m17
38060,2.118222236633301,,,,nu6d1m17
38090,2.1177704334259033,,,,nu6d1m17
38108,2.1307826042175293,,,,nu6d1m17
38134,2.085688829421997,,,,nu6d1m17
38164,2.079939365386963,,,,nu6d1m17
38195,2.1319944858551025,,,,nu6d1m17
38233,2.1271066665649414,,,,nu6d1m17
38259,2.177879571914673,,,,nu6d1m17
38275,2.1307036876678467,,,,nu6d1m17
38307,2.1429545879364014,,,,nu6d1m17
38341,2.1427369117736816,,,,nu6d1m17
38368,2.1267428398132324,,,,nu6d1m17
38393,2.1496410369873047,,,,nu6d1m17
38421,2.162128210067749,,,,nu6d1m17
38442,2.0787274837493896,,,,nu6d1m17
38463,2.125354051589966,,,,nu6d1m17
38498,2.1072089672088623,,,,nu6d1m17
38522,2.1053717136383057,,,,nu6d1m17
38568,2.1310291290283203,,,,nu6d1m17
38591,2.1709742546081543,,,,nu6d1m17
38625,2.165715456008911,,,,nu6d1m17
38651,2.141906976699829,,,,nu6d1m17
38683,2.1571552753448486,,,,nu6d1m17
38706,2.124861717224121,,,,nu6d1m17
38724,2.1164767742156982,,,,nu6d1m17
38750,2.0873825550079346,,,,nu6d1m17
38771,2.1447770595550537,,,,nu6d1m17
38806,2.144735336303711,,,,nu6d1m17
38831,2.1316776275634766,,,,nu6d1m17
38862,2.099869728088379,,,,nu6d1m17
38887,2.1426539421081543,,,,nu6d1m17
38918,2.126767873764038,,,,nu6d1m17
38955,2.0724563598632812,,,,nu6d1m17
38994,2.082240581512451,,,,nu6d1m17
39017,2.1407718658447266,,,,nu6d1m17
39043,2.1316030025482178,,,,nu6d1m17
39068,2.1296920776367188,,,,nu6d1m17
39095,2.1275758743286133,,,,nu6d1m17
39118,2.093573570251465,,,,nu6d1m17
39147,2.0945656299591064,,,,nu6d1m17
39177,2.1225905418395996,,,,nu6d1m17
39214,2.1407792568206787,,,,nu6d1m17
39235,2.1134421825408936,,,,nu6d1m17
39271,2.1061813831329346,,,,nu6d1m17
39304,2.130998134613037,,,,nu6d1m17
39332,2.1176090240478516,,,,nu6d1m17
39360,2.1522858142852783,,,,nu6d1m17
39379,2.1547398567199707,,,,nu6d1m17
39412,2.110600709915161,,,,nu6d1m17
39435,2.122013807296753,,,,nu6d1m17
39464,2.1406543254852295,,,,nu6d1m17
39482,2.141596794128418,,,,nu6d1m17
39512,2.1529808044433594,,,,nu6d1m17
39537,2.1324901580810547,,,,nu6d1m17
39571,2.118250846862793,,,,nu6d1m17
39592,2.101839542388916,,,,nu6d1m17
39621,2.079133987426758,,,,nu6d1m17
39649,2.112565517425537,,,,nu6d1m17
39681,2.133073091506958,,,,nu6d1m17
39699,2.11033296585083,,,,nu6d1m17
39735,2.167971611022949,,,,nu6d1m17
40000,,2.718956470489502,2.004991054534912,2.855496883392334,zckrmllo
40556,2.097266674041748,,,,zckrmllo
41633,2.1514580249786377,,,,zckrmllo
42623,2.094963312149048,,,,zckrmllo
43647,2.1396102905273438,,,,zckrmllo
44888,2.0853359699249268,,,,zckrmllo
46315,2.1083691120147705,,,,zckrmllo
47424,2.1230649948120117,,,,zckrmllo
48299,2.10792875289917,,,,zckrmllo
49783,2.054811477661133,,,,zckrmllo
50000,,2.698823928833008,1.9924626350402832,2.8331313133239746,zckrmllo
50681,2.092621326446533,,,,zckrmllo
51303,2.067315101623535,,,,zckrmllo
52522,2.0968291759490967,,,,zckrmllo
53589,2.1453099250793457,,,,zckrmllo
54428,2.0750608444213867,,,,zckrmllo
55651,2.0818989276885986,,,,zckrmllo
56696,2.082322597503662,,,,zckrmllo
58098,2.1282994747161865,,,,zckrmllo
58943,2.103612184524536,,,,zckrmllo
59834,2.0397791862487793,,,,zckrmllo
60000,,2.6816329956054688,1.979765772819519,2.817996025085449,zckrmllo
60633,2.1105873584747314,,,,zckrmllo
62358,2.1050596237182617,,,,zckrmllo
63264,2.069337844848633,,,,zckrmllo
63953,2.0729990005493164,,,,zckrmllo
65184,2.036879539489746,,,,zckrmllo
66358,2.1076369285583496,,,,zckrmllo
66969,2.0633108615875244,,,,zckrmllo
68212,2.0628151893615723,,,,zckrmllo
69627,2.072706460952759,,,,zckrmllo
70000,,2.6718850135803223,1.9586765766143799,2.8051388263702393,zckrmllo
70269,2.046201229095459,,,,zckrmllo
70864,2.061870813369751,,,,zckrmllo
71687,2.047130584716797,,,,zckrmllo
72672,2.0253024101257324,,,,zckrmllo
73975,2.128157377243042,,,,zckrmllo
75365,2.068084955215454,,,,zckrmllo
76820,2.0815112590789795,,,,zckrmllo
78076,2.0576260089874268,,,,zckrmllo
78830,2.062364339828491,,,,zckrmllo
80000,,2.658933401107788,1.9518635272979736,2.7970774173736572,zckrmllo
80023,2.073087692260742,,,,zckrmllo
80966,2.0325958728790283,,,,zckrmllo
82065,2.06831955909729,,,,zckrmllo
82836,1.9971373081207275,,,,zckrmllo
83725,2.0627281665802,,,,zckrmllo
85028,2.0197718143463135,,,,zckrmllo
85870,2.0565762519836426,,,,zckrmllo
86705,2.0719590187072754,,,,zckrmllo
87628,2.081973075866699,,,,zckrmllo
88694,2.0647079944610596,,,,zckrmllo
89410,2.05204176902771,,,,zckrmllo
90000,,2.653637647628784,1.9460604190826416,2.787449359893799,zckrmllo
90227,2.0913383960723877,,,,zckrmllo
91211,2.0446531772613525,,,,zckrmllo
92692,2.063683271408081,,,,zckrmllo
93256,2.0284106731414795,,,,zckrmllo
93849,2.017774820327759,,,,zckrmllo
95080,2.0113296508789062,,,,zckrmllo
96210,2.0111608505249023,,,,zckrmllo
97151,2.0686235427856445,,,,zckrmllo
98456,2.0417075157165527,,,,zckrmllo
99213,2.0311875343322754,,,,zckrmllo
99791,2.0235824584960938,,,,zckrmllo
100000,,2.644089937210083,1.9327266216278076,2.7783873081207275,zckrmllo
100472,2.054762125015259,,,,zckrmllo
101386,2.034486770629883,,,,zckrmllo
101897,2.056013822555542,,,,zckrmllo
102928,2.0544519424438477,,,,zckrmllo
103671,2.031054735183716,,,,zckrmllo
104437,2.000838041305542,,,,zckrmllo
105094,2.058541774749756,,,,zckrmllo
106025,2.0448501110076904,,,,zckrmllo
106857,2.054323196411133,,,,zckrmllo
108212,2.0744943618774414,,,,zckrmllo
109694,2.0366318225860596,,,,zckrmllo
110000,,2.635794162750244,1.934948444366455,2.7769815921783447,zckrmllo
110602,2.020423173904419,,,,zckrmllo
112188,2.02571702003479,,,,zckrmllo
113033,2.021851062774658,,,,zckrmllo
114285,2.0697731971740723,,,,zckrmllo
115409,2.0203664302825928,,,,zckrmllo
116605,2.0337893962860107,,,,zckrmllo
117625,2.0753190517425537,,,,zckrmllo
118448,2.0697171688079834,,,,zckrmllo
120000,,2.6331682205200195,1.930802345275879,2.7698171138763428,zckrmllo
121275,1.9945870637893677,,,,zckrmllo
122903,2.0150041580200195,,,,zckrmllo
123926,2.0267035961151123,,,,zckrmllo
125065,2.0276296138763428,,,,zckrmllo
126390,2.028954267501831,,,,zckrmllo
127134,2.00197434425354,,,,zckrmllo
128410,2.024761915206909,,,,zckrmllo
129648,2.044412136077881,,,,zckrmllo
130000,,2.6249613761901855,1.9236361980438232,2.75961971282959,zckrmllo
130939,2.0788674354553223,,,,zckrmllo
132086,2.053659200668335,,,,zckrmllo
133682,2.0498046875,,,,zckrmllo
134586,2.014497995376587,,,,zckrmllo
135734,1.993309736251831,,,,zckrmllo
136682,2.042963981628418,,,,zckrmllo
137928,2.035531997680664,,,,zckrmllo
139028,1.9838162660598755,,,,zckrmllo
140000,,2.620790958404541,1.9199899435043335,2.756333112716675,zckrmllo
140332,1.988755226135254,,,,zckrmllo
141550,2.025679349899292,,,,zckrmllo
142015,2.036261796951294,,,,zckrmllo
143335,2.0030086040496826,,,,zckrmllo
143765,2.0110247135162354,,,,zckrmllo
